Class Name,HasT,#Bugs,#BugsBinary,#Blocker,#Critical,#Major,#Normal,#Minor,#Trivial,WMC,CBO,RFC,Ca,Ce,LOC,Qi,FANIN,"d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)",Risk1,TLOC,"d(RFC,d(LOC, Ca))","d(RFC, Ca)","d(LOC,d(RFC, Ca))","d(LOC, RFC, Ca)","d(d(LOC,Ce),d(RFC, Ca))","d(LOC, WMC)","d(d(LOC,WMC),d(RFC, Ca))","D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))","d(LOC, RFC)","d(WMC, RFC)",#Hbugs,#Mbugs,#Lbugs,#Nbugs,#Severity,#Score,#Risk
org.apache.tools.ant.types.resources.ArchiveResource,0,0,0,0,0,0,0,0,0,21,9,55,4,5,361,3.79204E-16,60,4196.080195,367.0013624,380.1184026,499.9009902,490.0010204,4208.622102,4180.122486,4209.089688,104.0432602,503.8223893,0,,428.0062861,546.1913584,4180.097769,4215.533774,362.1426602,4181.172204,362.5420902,3148336.021,17472633,10034,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Chmod,0,0,0,0,0,0,0,0,0,18,11,60,0,11,305,0.024829661,64,4251.525021,363.0013099,377.0583509,498.5458856,488.0009743,4264.016886,4236.079792,4265.172916,105.2615789,508.3384699,0,,379.155541,547.7116029,4236.086489,4271.262577,306.2537348,4237.227867,306.5548738,2677045.017,17943924,10632,0,0,0,0,0,0,0
org.apache.tools.ant.ProjectHelper,0,1,1,0,0,0,1,0,0,18,24,68,18,8,386,4.44041E-52,18,4175.081556,409.0012225,421.5269861,485.8281589,475.0010526,4182.062888,4155.101202,4182.63374,106.0424443,490.7178415,3,,443.8435503,528.0151513,4155.263172,4188.415572,388.8560519,4156.251797,389.1536796,3356724.022,17264245,10624,0,1,0,1,1,1,3
org.apache.tools.ant.taskdefs.optional.ejb.JonasDeploymentTool,0,0,0,0,0,0,0,0,0,28,12,97,1,11,1230,0.000414493,6,3337.658161,421.0011867,430.9350299,495.6137609,487.0010258,3346.623672,3311.102082,3348.093487,95.60334722,505.4433697,0,,1234.883634,532.4377898,3311.270743,3353.537088,1230.761397,3312.277917,1231.035797,9658057.077,10962912,8655,0,0,0,0,0,0,0
org.apache.tools.ant.RuntimeConfigurable,0,0,0,0,0,0,0,0,0,25,20,71,12,9,515,0.199096816,9,4047.641288,418.0007673,428.6595386,488.3298066,479.0006696,4054.394776,4026.097366,4055.227737,99.0403958,495.1979402,0,,556.9057977,532.2452442,4026.224693,4061.029549,516.7909799,4027.120684,517.2166114,4412076.03,16208893,9242,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.BaseSelectorContainer,0,0,0,0,0,0,0,0,0,28,23,45,5,23,204,0.323024363,21,4355.962006,406.0005644,416.2931659,484.8092408,476.0004814,4363.043089,4337.022596,4364.930469,93.05912099,501.5107177,0,,316.7548519,549.634424,4337.0729,4371.689262,205.6554548,4337.97568,206.1490453,1811157.012,18809812,8707,0,0,0,0,0,0,0
org.apache.tools.ant.util.ScriptRunnerBase,0,0,0,0,0,0,0,0,0,25,13,59,9,4,290,5.63869E-41,11,4271.30624,416.0012019,426.7095031,495.1979402,486.0010288,4278.691038,4251.128086,4279.032835,100.5683847,498.1425499,0,,368.7959727,539.9648137,4251.142571,4285.156123,292.0891914,4252.061382,292.6026115,2549739.017,18071230,9254,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.Files,0,1,1,0,0,1,0,0,0,34,10,92,0,10,710,8.72681E-09,5,3854.172414,422.0011848,430.6738905,496.5047835,489.0010225,3862.082599,3831.095144,3863.232455,90.13878189,505.3711507,4,,731.6267973,535.182212,3831.204647,3868.201262,711.1430783,3831.965162,711.7225575,5944212.042,14676757,7592,1,0,0,0,2,5,4
org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool,0,0,0,0,0,0,0,0,0,25,18,117,2,17,877,0.063305931,5,3688.221794,422.0010396,432.5609784,490.2917499,481.0009121,3695.437322,3664.054585,3697.419641,97.08243919,505.0158413,0,,887.32989,524.6494067,3664.342937,3701.371773,878.5118121,3665.231371,878.7849775,7195902.053,13425067,9196,0,0,0,0,0,0,0
org.apache.tools.ant.types.DataType,0,0,0,0,0,0,0,0,0,22,37,44,31,6,271,0.001162951,51,4286.5226,376.0013267,388.5614495,472.2795782,462.0010797,4294.920721,4270.112528,4295.461442,102.7861858,477.1718768,0,,365.8918948,526.901319,4270.268428,4302.385966,275.2191179,4271.124442,275.6509247,2387825.016,18233144,9848,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand,0,0,0,0,0,0,0,0,0,19,23,69,11,12,517,0.7599532,11,4045.445835,416.0000693,428.0852719,486.5973695,476.0000605,4052.055281,4024.077658,4053.362185,104.0480658,497.3630465,0,,559.4043173,533.9756549,4024.206886,4059.274073,518.664856,4025.26732,518.9247832,4428174.03,16192795,10420,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,0,0,0,0,0,0,0,0,0,34,12,86,2,10,822,1.53699E-08,4,3742.97876,423.001182,431.6537965,494.5351353,487.0010267,3750.750592,3719.098009,3751.92977,90.13878189,503.400437,0,,840.8121499,535.5557861,3719.206851,3757.36357,822.9721876,3719.99422,823.5257437,6789806.049,13831163,7598,0,0,0,0,0,0,0
org.apache.tools.ant.helper.AntXMLContext,0,0,0,0,0,0,0,0,0,28,11,52,7,4,300,0.783185759,7,4261.746238,420.000056,429.9581375,496.5964156,488.0000482,4268.984071,4241.128388,4269.32805,97.73944956,499.5447928,0,,380.7501086,544.7724296,4241.106165,4275.845881,301.5035648,4241.99776,302.0817094,2634652.017,17986317,8700,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.extension.Extension,0,0,0,0,0,0,0,0,0,23,15,56,11,4,850,0.69171957,7,3714.819107,420.0001131,431.0556809,493.6243511,484.0000982,3722.598152,3691.147518,3722.98939,102.4597482,496.5662091,0,,876.3926834,539.4376702,3691.16921,3730.210986,850.7218432,3692.274367,851.0451122,6997256.051,13623713,9641,0,0,0,0,0,0,0
org.apache.tools.ant.AntTypeDefinition,0,0,0,0,0,0,0,0,0,21,14,47,10,4,575,0.472770578,10,3987.862209,417.0003333,428.5907139,495.0010101,485.0002866,3995.545144,3966.13729,3995.910409,104.3551628,497.9407595,0,,620.8872811,544.2655602,3966.117394,4003.171368,575.8067477,3967.235435,576.1585042,4891572.034,15729397,10042,0,0,0,0,0,0,0
org.apache.tools.zip.ZipFile,0,2,1,0,0,1,1,0,0,17,13,73,8,6,598,0.877299529,7,3965.305663,420.0000179,432.4453723,496.7947262,486.0000155,3972.838406,3943.12186,3973.329712,107.5639345,500.708498,7,,632.4527943,535.0934498,3943.199727,3979.14237,599.3285082,3944.345066,599.5552002,5073505.035,15547464,10824,1,1,0,1,2,6,7
org.apache.tools.ant.types.resources.BaseResourceCollectionContainer,0,0,0,0,0,0,0,0,0,15,10,47,4,6,310,0.041723951,18,4250.722527,409.0011226,422.2629513,500.1459787,489.0009389,4259.164472,4231.113565,4259.741424,109.4805919,505.0356423,0,,391.3774372,549.6517079,4231.074624,4266.55341,311.0380821,4232.302683,311.2985077,2719367.018,17901602,11266,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.ssh.SSHBase,0,0,0,0,0,0,0,0,0,18,10,43,2,8,184,0.334005897,14,4376.530361,413.000537,425.4092148,499.5247742,489.0004535,4384.355141,4357.09651,4385.141389,106.0424443,506.3793045,0,,305.7858026,553.2097251,4357.053398,4391.980191,185.2982301,4358.193777,185.6489636,1637275.01,18983694,10649,0,0,0,0,0,0,0
org.apache.tools.bzip2.CBZip2OutputStream,0,0,0,0,0,0,0,0,0,41,6,60,3,3,4541,0.2070315,4,423,423.0007433,430.313839,499.2894952,493.0006377,493,34,495,86.00581376,501.2644013,0,,4079.493043,544.9853209,29.79550689,544.9853209,4507.233364,79,4463.684722,20620741.4,228,6469,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Definer,0,0,0,0,0,0,0,0,0,25,14,91,3,13,800,0.41948966,4,3764.838642,423.0003983,433.536619,494.2165517,485.0003474,3772.307782,3741.076984,3773.606498,97.98469268,504.033729,0,,818.5691353,532.7607343,3741.235984,3778.745162,801.1606116,3742.206034,801.4815165,6625691.048,13995278,9222,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.StringResource,0,0,0,0,0,0,0,0,0,17,8,41,3,6,185,2.94486E-26,44,4372.805164,383.0013055,396.6081189,501.6871535,491.0010183,4383.584948,4356.110306,4384.034785,107.5639345,505.6026108,0,,308.050554,553.2033984,4356.053442,4390.98736,186.278497,4357.217575,186.6193191,1645986.01,18974983,10856,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.jsp.JspC,0,0,0,0,0,0,0,0,0,42,15,92,3,13,707,0.000244861,3,3857.373718,424.0011787,431.1148339,490.2448368,484.0010326,3864.429065,3834.075117,3865.822164,81.60882305,501.1077728,0,,729.1320783,532.391773,3834.234321,3870.787646,708.3292604,3834.793345,709.060118,5921217.042,14699752,6280,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.SelectorUtils,0,1,1,0,0,0,1,0,0,18,10,47,8,2,1004,0.001376277,8,3561.731321,419.00119,431.236594,499.5247742,489.0010197,3570.642799,3537.173165,3570.779887,107.8378412,500.5037462,3,,1026.041753,546.0595206,3537.11661,3578.903463,1004.37246,3538.470432,1004.525527,8110359.061,12510610,10645,0,1,0,1,1,1,3
org.apache.tools.ant.Diagnostics,0,1,1,0,0,0,1,0,0,30,10,104,2,9,1038,0.002378314,3,3528.56699,424.0011736,433.4466519,497.2132339,489.0010176,3536.966214,3503.111902,3537.940785,94.25497334,504.0991966,3,,1046.479036,529.0292998,3503.29876,3542.722258,1039.030753,3504.155961,1039.436697,8349776.064,12271193,8284,0,1,0,1,1,1,3
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,0,0,0,0,0,0,0,0,0,27,25,41,2,23,191,0.875471555,7,4370.228827,420.0000185,430.1732209,483.0372656,474.0000164,4375.748622,4350.022529,4378.186383,94.04786016,504.6434385,0,,311.5806763,554.0983667,4350.049168,4385.14823,192.228237,4350.994024,192.7043651,1698222.011,18922747,8896,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.ZipResource,0,0,0,0,0,0,0,0,0,12,10,52,2,9,213,0.002468264,42,4345.090218,385.0012923,399.8612259,500.7843847,489.0010175,4355.53728,4328.090572,4356.32873,111.5706054,507.6219065,0,,317.0964141,549.2831692,4328.075107,4362.716585,214.5646938,4329.347295,214.7569967,1889149.012,18731820,11900,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.perforce.P4Base,0,0,0,0,0,0,0,0,0,15,27,41,17,11,312,4.5966E-62,17,4248.828191,410.0012195,423.2316151,483.5380026,472.0010593,4255.258512,4229.079924,4256.266204,108.1711607,492.327127,0,,397.8187014,540.7124929,4229.137223,4263.427143,313.9091387,4230.303299,314.1348204,2736281.018,17884688,11272,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc,0,0,0,0,0,0,0,0,0,20,7,79,5,5,835,0.90259017,4,3730.062332,423.0000112,434.659637,502.0597574,492.0000096,3738.515748,3706.138152,3738.647483,104.995238,503.0397599,0,,855.3947328,535.4717546,3706.208467,3744.484744,835.9214913,3707.348918,836.160857,6886324.05,13734645,10209,0,0,0,0,0,0,0
org.apache.tools.ant.Main,0,3,1,0,0,0,3,0,0,23,17,126,2,17,2117,0.81036706,3,2460.803121,424.0000424,434.9540206,491.6635028,482.0000373,2471.45706,2424.082507,2474.225535,99.0403958,505.3958844,9,,2100.148596,521.7853965,2424.579245,2479.523341,2117.715577,2425.940024,2117.308585,14745031.15,5875938,9571,0,3,0,3,1,3,9
org.apache.tools.ant.taskdefs.condition.ConditionBase,0,0,0,0,0,0,0,0,0,25,27,38,8,22,198,4.13915E-32,8,4363.165136,419.0011933,429.6347286,481.4654712,472.0010593,4368.573337,4343.025904,4370.55477,96.17692031,499.124233,0,,318.6388364,550.0909016,4343.07018,4377.699053,199.6415764,4344.038904,200.0756225,1759070.011,18861899,9275,0,0,0,0,0,0,0
org.apache.tools.ant.helper.ProjectHelperImpl,0,0,0,0,0,0,0,0,0,15,18,66,9,13,315,0.916858013,6,4246.91853,421.0000082,433.896301,492.327127,481.0000072,4253.285436,4226.068149,4254.197574,107.7079384,500.1459787,0,,384.4856367,537.0335185,4226.168579,4259.986033,317.3198772,4227.304224,317.5326786,2761671.018,17859298,11247,0,0,0,0,0,0,0
org.apache.tools.ant.DefaultLogger,0,0,0,0,0,0,0,0,0,18,14,42,7,7,356,0.840004419,8,4205.922729,419.0000305,431.236594,495.6097255,485.0000264,4213.009613,4185.107526,4213.704546,106.3202709,501.4828013,0,,431.4208626,549.1784774,4185.078312,4220.879292,356.9467154,4186.242826,357.2610008,3106498.02,17514471,10650,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,0,2,1,0,0,0,2,0,0,15,12,53,5,8,390,9.21968E-61,7,4172.193787,420.0011905,432.9260907,498.1907265,487.0010267,4179.470062,4151.1013,4180.173441,108.9311709,504.0575364,6,,453.5691306,546.1446695,4151.098774,4186.773818,391.0833971,4152.327781,391.3067121,3389933.022,17231036,11260,0,2,0,2,1,2,6
org.apache.tools.ant.helper.ProjectHelper2,0,1,1,0,0,0,1,0,0,17,17,85,7,16,461,2.67732E-30,4,4101.868964,423.001182,435.3596215,492.8823389,482.0010373,4108.372427,4080.054044,4109.438039,105.1189802,501.6871535,3,,501.5925589,531.3097025,4080.231579,4114.44893,463.1255515,4081.299915,463.3291741,3974366.027,16646603,10812,0,1,0,1,1,1,3
org.apache.tools.ant.PropertyHelper,0,1,1,0,0,0,1,0,0,23,4,56,3,2,689,2.00448E-31,4,3875.155868,423.001182,433.9792622,504.4145121,495.0010101,3883.674677,3852.159005,3883.674677,103.1212878,504.4145121,3,,722.6927802,546.6708333,3852.102565,3890.598026,689.5490761,3853.22112,689.9370354,5782833.041,14838136,9641,0,1,0,1,1,1,3
org.apache.tools.ant.taskdefs.optional.ejb.EjbJar,0,0,0,0,0,0,0,0,0,28,20,78,1,20,503,0.13313549,3,4060.199502,424.0008861,433.8663389,487.7550615,479.0007844,4066.310982,4038.035785,4068.470597,93.55746897,505.4433697,0,,541.9835863,539.5451788,4038.15373,4073.886719,504.3314889,4039.047908,504.768693,4315315.029,16305654,8674,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.Resources,0,0,0,0,0,0,0,0,0,12,15,47,9,8,240,0.097146729,14,4320.783494,413.0009869,426.887573,495.9032164,484.0008421,4328.147063,4301.097767,4328.709045,111.8257573,500.7843847,0,,339.7013621,545.1623611,4301.101981,4335.412668,241.8575394,4302.35575,242.048506,2122127.014,18498842,11905,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.clearcase.ClearCase,0,0,0,0,0,0,0,0,0,13,24,45,13,11,189,8.05957E-22,13,4371.647287,414.0012077,427.6037886,486.9024543,475.0010526,4377.845246,4352.077665,4378.941539,110.1135777,496.6628635,0,,307.954922,542.4702757,4352.11994,4385.678739,191.7983381,4353.315174,192.0081871,1680822.011,18940147,11692,0,0,0,0,0,0,0
org.apache.tools.bzip2.CBZip2InputStream,0,0,0,0,0,0,0,0,0,27,6,46,3,3,2106,0.571121292,4,2471.467985,423.0002174,433.1027592,501.6951265,493.0001865,2484.406166,2435.23736,2484.803815,99.02019996,503.6606,0,,2097.321266,550.9891106,2435.116228,2496.560434,2106.031911,2436.775328,2105.944346,14691502.15,5929467,8891,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPool,0,0,0,0,0,0,0,0,0,14,10,53,8,8,419,0.766224974,7,4143.342129,420.0000651,433.1697127,500.3568726,489.0000559,4150.904118,4122.102012,4151.022043,109.8954048,501.3342199,0,,478.7409907,543.438129,4122.119159,4157.668698,420.203414,4123.362705,420.3925897,3629850.024,16991119,11471,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask,0,0,0,0,0,0,0,0,0,15,13,87,0,13,498,0.915827869,4,4065.068019,423.0000084,435.8371255,497.2132339,486.0000073,4072.105721,4043.071234,4073.555327,107.7079384,508.9489169,0,,533.8463561,537.0335185,4043.176209,4078.511248,499.4919973,4044.363238,499.6499372,4274919.029,16346050,11226,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.windows.Attrib,0,0,0,0,0,0,0,0,0,17,6,35,0,6,207,0.372594209,12,4353.823722,415.0004743,427.590926,503.644716,493.0003992,4361.949679,4334.110866,4362.517622,107.5639345,508.5400673,0,,326.006093,558.5812385,4334.030275,4369.847709,207.6568542,4335.223754,207.993336,1837160.012,18783809,10862,0,0,0,0,0,0,0
org.apache.tools.ant.types.optional.depend.DependScanner,0,0,0,0,0,0,0,0,0,15,6,43,1,5,202,0.277252436,7,4359.279872,420.0006219,432.9260907,504.0575364,493.0005298,4366.917677,4339.117998,4367.371063,109.767937,507.9704716,0,,316.7393293,554.106488,4339.049254,4374.237648,203.0720292,4340.270268,203.3686092,1793803.011,18827166,11270,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.dotnet.VisualBasicCompile,0,0,0,0,0,0,0,0,0,26,5,42,0,5,269,0.670085095,4,4292.890984,423.0001287,433.3185895,502.8637987,494.0001102,4300.467416,4272.119849,4300.928737,99.2975327,506.7938437,0,,363.1878258,555.4457669,4272.043755,4307.958217,269.7089762,4273.034051,270.2437939,2370739.015,18250230,9082,0,0,0,0,0,0,0
org.apache.tools.ant.BuildException,0,0,0,0,0,0,0,0,0,15,499,30,498,1,153,0.902614183,427,4388,0.097385817,105,105,0.097385817,4388,4388.147673,4388,111,105,0,,314.6522181,258,4399.419745,4395.578233,351.7885422,4389.256087,351.9373997,1366167.049,19254802,11283,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.AbstractJarSignerTask,0,0,0,0,0,0,0,0,0,24,14,65,2,12,348,0.021858781,3,4214.38311,424.0011283,434.7321014,494.4097491,485.0009863,4220.956527,4193.074528,4222.234598,99.2018145,505.2049089,0,,411.5378653,543.8244202,4193.114272,4228.11944,349.4342681,4194.09883,349.8586896,3039497.02,17581472,9439,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.URLResource,0,0,0,0,0,0,0,0,0,23,6,64,2,4,409,1.18158E-05,3,4153.697148,424.0011792,434.9540206,502.4519878,493.0010142,4161.306646,4132.131774,4161.663129,102.4597482,505.3958844,0,,464.0910351,544.2352433,4132.112902,4167.687128,410.142138,4133.138396,410.5846822,3547321.023,17073648,9633,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.BaseResourceCollectionWrapper,0,0,0,0,0,0,0,0,0,13,12,42,5,7,233,0.03060397,8,4328.328199,419.0011214,432.4465285,498.6160848,487.0009648,4335.439193,4308.104456,4336.117272,111.1260546,504.477948,0,,338.1415754,550.9673312,4308.065817,4343.089799,234.2440211,4309.328602,234.4691006,2061859.013,18559110,11695,0,0,0,0,0,0,0
org.apache.tools.ant.types.ArchiveScanner,0,0,0,0,0,0,0,0,0,17,9,51,5,4,344,9.3462E-21,4,4218.262438,423.001182,435.3596215,500.708498,490.0010204,4225.506952,4197.129734,4225.85589,108.1572929,503.644716,0,,416.3069162,547.0082266,4197.091888,4232.496545,345.1244099,4198.263689,345.4398263,3005923.02,17615046,10846,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetDeploymentTool,0,0,0,0,0,0,0,0,0,13,8,49,1,7,450,0.411883975,6,4112.605257,421.0004108,434.3846222,502.5236313,491.0003522,4120.35945,4091.109996,4121.078742,111.1260546,508.3876474,0,,506.9160853,551.4798274,4091.066357,4128.00327,450.6277099,4092.399052,450.7888353,3884449.026,16736520,11688,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff,0,0,0,0,0,0,0,0,0,13,6,72,0,6,623,0.866441237,4,3940.768072,423.0000211,436.3232746,504.477948,493.0000181,3948.895162,3918.122637,3949.522503,111.4001795,509.3652913,0,,655.2211503,542.825939,3918.130309,3955.42463,623.831203,3919.460805,623.9432851,5270029.036,15350940,11665,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Expand,0,2,1,0,0,1,1,0,0,16,18,80,1,17,631,0.039697051,3,3932.922069,424.0010875,436.5684368,492.114824,481.0009586,3939.474711,3910.051151,3941.460262,105.9056184,507.7647093,7,,660.2743865,538.7698952,3910.165826,3946.944768,632.1103235,3911.382876,632.2288026,5332661.037,15288308,11024,1,1,0,1,2,6,7
org.apache.tools.ant.types.selectors.SelectSelector,0,0,0,0,0,0,0,0,0,13,9,34,6,4,199,1.05384E-45,12,4361.787363,415.0012048,428.5720476,501.546608,490.0010204,4369.561076,4342.125401,4369.785807,111.9732111,503.5007448,0,,322.259422,553.6966679,4342.051191,4377.161637,200.1232483,4343.318202,200.3794131,1767751.011,18853218,11703,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer,0,0,0,0,0,0,0,0,0,14,16,86,3,14,451,0.034116303,3,4111.918774,424.0011002,437.0491963,494.4946916,483.0009658,4118.420692,4090.064669,4119.845264,108.4665847,506.2222832,0,,491.6820742,534.6297784,4090.197074,4124.794419,452.8536649,4091.373364,452.9948098,3892667.026,16728302,11438,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.DefBase,0,0,0,0,0,0,0,0,0,14,11,29,3,8,108,0.001843985,15,4452.104334,412.0012091,425.417442,499.3796151,488.0010208,4459.779479,4433.094856,4460.550863,109.8954048,506.2222832,0,,280.4485781,558.6644789,4433.029296,4468.063898,109.2354502,4434.267132,109.5105347,969221.0061,19651748,11495,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.dotnet.CSharp,0,0,0,0,0,0,0,0,0,23,4,42,0,4,249,0.694498711,3,4312.892301,424.0001101,434.9540206,504.4145121,495.0000943,4320.450092,4292.126862,4320.794834,102.4597482,507.3588474,0,,348.8324745,555.4457669,4292.043551,4327.792047,249.7575578,4293.095969,250.2374061,2199459.014,18421510,9655,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.pvcs.Pvcs,0,0,0,0,0,0,0,0,0,36,12,111,0,12,1006,0.589423443,2,3560.456431,425.0001983,433.2216523,494.1912585,487.0001731,3568.388152,3535.088401,3569.906021,87.64131446,505.0346523,0,,1013.781791,528.5196307,3535.302688,3574.291258,1007.109536,3535.997879,1007.649884,8124567.061,12496402,7233,0,0,0,0,0,0,0
org.apache.tools.tar.TarInputStream,0,0,0,0,0,0,0,0,0,15,5,42,3,2,538,0.564738917,4,4025.287319,423.0002239,435.8371255,505.0356423,494.0001918,4033.36646,4003.153007,4033.48906,110.6797181,506.0138338,0,,588.5088712,552.7576322,4003.060582,4040.983791,538.4324625,4004.376855,538.6588219,4596714.031,16024255,11271,0,0,0,0,0,0,0
org.apache.tools.ant.util.depend.AbstractAnalyzer,0,0,0,0,0,0,0,0,0,16,6,40,3,3,254,0.017275121,4,4307.818241,423.0011415,435.5972911,503.8501761,493.0009795,4315.254106,4287.134824,4315.483055,109.4166349,505.8072756,0,,354.0165932,553.6506118,4287.052074,4322.603151,254.87745,4288.261303,255.2002547,2242352.014,18378617,11064,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.dotnet.DotnetResource,0,0,0,0,0,0,0,0,0,16,9,39,4,5,297,0.897135066,4,4265.028136,423.0000125,435.5972911,500.9151625,490.0000108,4272.193348,4244.120639,4272.653976,108.8117641,504.8286838,0,,386.3925584,553.2061099,4244.054838,4279.903387,297.7967894,4245.274078,298.0929677,2609184.017,18011785,11065,0,0,0,0,0,0,0
org.apache.tools.ant.types.FilterChain,0,0,0,0,0,0,0,0,0,25,35,39,9,26,189,0.238932988,3,4372.605631,424.000683,434.5123704,473.6253794,464.0006242,4376.665397,4352.013902,4379.386373,95.63472173,498.1425499,0,,312.4422008,548.7458428,4352.077874,4386.459392,190.9045965,4353.036756,191.3281534,1680816.011,18940153,9274,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.PumpStreamHandler,0,1,1,0,0,1,0,0,0,16,14,26,12,2,183,0.916710659,12,4377.715043,415.0000084,427.8329113,496.025201,485.0000072,4384.904674,4358.140544,4385.015393,109.7314905,497.0030181,4,,319.6405498,552.1231747,4358.058899,4392.835531,184.3916928,4359.24076,184.7392253,1628543.01,18992426,11078,1,0,0,0,2,5,4
